ID,Expected
60155,35
60156,14
60157,1
60158,31
60159,34
60160,34
60161,35
60162,52
60163,14
60164,29
60165,3
60166,35
60167,35
60168,3
60169,14
60170,34
60171,35
60172,35
60173,35
60174,35
60175,1
60176,35
60177,34
60178,12
60179,29
60180,35
60181,3
60182,3
60183,35
60184,3
60185,34
60186,3
60187,12
60188,52
60189,35
60190,29
60191,30
60192,12
60193,3
60194,34
60195,34
60196,52
60197,35
60198,5
60199,58
60200,29
60201,3
60202,5
60203,35
60204,34
60205,42
60206,3
60207,14
60208,34
60209,14
60210,35
60211,3
60212,35
60213,34
60214,35
60215,14
60216,34
60217,34
60218,34
60219,52
60220,31
60221,22
60222,3
60223,34
60224,3
60225,34
60226,42
60227,34
60228,34
60229,57
60230,35
60231,34
60232,3
60233,35
60234,3
60235,35
60236,29
60237,29
60238,52
60239,34
60240,23
60241,35
60242,29
60243,35
60244,12
60245,3
60246,29
60247,35
60248,34
60249,34
60250,42
60251,34
60252,38
60253,35
60254,34
60255,23
60256,34
60257,35
60258,35
60259,35
60260,3
60261,29
60262,34
60263,34
60264,29
60265,35
60266,34
60267,3
60268,29
60269,35
60270,35
60271,14
60272,3
60273,34
60274,34
60275,29
60276,29
60277,34
60278,35
60279,35
60280,35
60281,16
60282,42
60283,14
60284,34
60285,3
60286,29
60287,12
60288,34
60289,35
60290,35
60291,35
60292,35
60293,30
60294,35
60295,3
60296,35
60297,35
60298,14
60299,31
60300,52
60301,3
60302,14
60303,3
60304,34
60305,58
60306,35
60307,29
60308,3
60309,3
60310,12
60311,14
60312,3
60313,30
60314,14
60315,35
60316,1
60317,34
60318,18
60319,12
60320,34
60321,3
60322,35
60323,35
60324,34
60325,17
60326,29
60327,14
60328,35
60329,54
60330,3
60331,14
60332,14
60333,52
60334,3
60335,18
60336,3
60337,14
60338,35
60339,35
60340,12
60341,23
60342,3
60343,12
60344,29
60345,35
60346,35
60347,5
60348,35
60349,35
60350,3
60351,29
60352,52
60353,14
60354,35
60355,23
60356,14
60357,35
60358,34
60359,14
60360,5
60361,35
60362,42
60363,34
60364,29
60365,3
60366,34
60367,29
60368,35
60369,35
60370,12
60371,3
60372,35
60373,34
60374,34
60375,29
60376,35
60377,19
60378,3
60379,29
60380,1
60381,1
60382,31
60383,3
60384,35
60385,38
60386,35
60387,3
60388,35
60389,35
60390,34
60391,35
60392,3
60393,35
60394,35
60395,54
60396,14
60397,35
60398,35
60399,14
60400,14
60401,34
60402,42
60403,35
60404,60
60405,34
60406,34
60407,35
60408,23
60409,35
60410,35
60411,12
60412,3
60413,35
60414,35
60415,12
60416,9
60417,42
60418,3
60419,34
60420,35
60421,1
60422,58
60423,34
60424,34
60425,3
60426,14
60427,34
60428,12
60429,42
60430,35
60431,35
60432,35
60433,18
60434,37
60435,35
60436,29
60437,3
60438,29
60439,30
60440,35
60441,31
60442,14
60443,9
60444,3
60445,35
60446,52
60447,31
60448,35
60449,35
60450,29
60451,29
60452,18
60453,35
60454,35
60455,14
60456,29
60457,14
60458,31
60459,42
60460,12
60461,3
60462,14
60463,34
60464,34
60465,35
60466,3
60467,34
60468,3
60469,29
60470,14
60471,29
60472,14
60473,37
60474,29
60475,35
60476,3
60477,34
60478,3
60479,35
60480,29
60481,3
60482,19
60483,3
60484,25
60485,31
60486,18
60487,15
60488,3
60489,29
60490,3
60491,35
60492,35
60493,3
60494,12
60495,3
60496,35
60497,3
60498,29
60499,3
60500,29
60501,35
60502,35
60503,35
60504,30
60505,37
60506,35
60507,3
60508,14
60509,35
60510,38
60511,35
60512,3
60513,3
60514,35
60515,34
60516,35
60517,52
60518,31
60519,3
60520,14
60521,15
60522,3
60523,3
60524,3
60525,29
60526,29
60527,12
60528,34
60529,14
60530,29
60531,54
60532,35
60533,3
60534,15
60535,23
60536,35
60537,14
60538,29
60539,29
60540,52
60541,14
60542,30
60543,35
60544,35
60545,14
60546,3
60547,1
60548,18
60549,3
60550,35
60551,34
60552,35
60553,3
60554,42
60555,29
60556,3
60557,35
60558,35
60559,29
60560,35
60561,34
60562,35
60563,3
60564,52
60565,18
60566,3
60567,49
60568,23
60569,34
60570,29
60571,52
60572,14
60573,29
60574,34
60575,34
60576,40
60577,35
60578,12
60579,34
60580,35
60581,54
60582,12
60583,34
60584,3
60585,35
60586,35
60587,34
60588,14
60589,35
60590,14
60591,14
60592,52
60593,3
60594,18
60595,3
60596,3
60597,3
60598,18
60599,12
60600,3
60601,3
60602,34
60603,29
60604,3
60605,42
60606,35
60607,3
60608,16
60609,3
60610,35
60611,3
60612,3
60613,34
60614,29
60615,3
60616,35
60617,3
60618,35
60619,54
60620,1
60621,34
60622,35
60623,3
60624,34
60625,35
60626,12
60627,33
60628,1
60629,3
60630,34
60631,12
60632,23
60633,29
60634,14
60635,35
60636,3
60637,12
60638,29
60639,35
60640,29
60641,12
60642,23
60643,30
60644,14
60645,35
60646,34
60647,35
60648,34
60649,3
60650,35
60651,35
60652,54
60653,1
60654,35
60655,14
60656,54
60657,3
60658,35
60659,3
60660,14
60661,34
60662,3
60663,35
60664,12
60665,35
60666,16
60667,35
60668,3
60669,3
60670,35
60671,34
60672,12
60673,29
60674,3
60675,29
60676,35
60677,23
60678,34
60679,35
60680,14
60681,35
60682,52
60683,35
60684,29
60685,18
60686,35
60687,23
60688,37
60689,35
60690,3
60691,35
60692,29
60693,3
60694,12
60695,14
60696,35
60697,29
60698,52
60699,3
60700,23
60701,35
60702,35
60703,35
60704,34
60705,34
60706,35
60707,14
60708,3
60709,34
60710,34
60711,3
60712,54
60713,3
60714,12
60715,3
60716,35
60717,31
60718,3
60719,35
60720,3
60721,3
60722,58
60723,3
60724,12
60725,23
60726,23
60727,35
60728,3
60729,30
60730,34
60731,16
60732,31
60733,54
60734,3
60735,35
60736,34
60737,30
60738,1
60739,1
60740,22
60741,3
60742,34
60743,3
60744,34
60745,34
60746,37
60747,34
60748,29
60749,3
60750,31
60751,34
60752,35
60753,29
60754,35
60755,14
60756,35
60757,35
60758,12
60759,12
60760,12
60761,3
60762,54
60763,29
60764,34
60765,17
60766,14
60767,3
60768,12
60769,14
60770,35
60771,34
60772,35
60773,23
60774,35
60775,35
60776,3
60777,3
60778,35
60779,18
60780,3
60781,3
60782,35
60783,35
60784,34
60785,34
60786,12
60787,34
60788,14
60789,34
60790,34
60791,35
60792,35
60793,35
60794,3
60795,15
60796,14
60797,29
60798,34
60799,3
60800,3
60801,1
60802,34
60803,3
60804,3
60805,35
60806,3
60807,14
60808,35
60809,34
60810,3
60811,34
60812,3
60813,12
60814,34
60815,34
60816,16
60817,29
60818,3
60819,3
60820,3
60821,52
60822,3
60823,35
60824,3
60825,52
60826,14
60827,15
60828,12
60829,29
60830,52
60831,29
60832,16
60833,29
60834,35
60835,12
60836,35
60837,3
60838,35
60839,23
60840,12
60841,42
60842,34
60843,14
60844,35
60845,12
60846,35
60847,34
60848,3
60849,38
60850,34
60851,3
60852,3
60853,35
60854,29
60855,14
60856,15
60857,35
60858,29
60859,35
60860,18
60861,34
60862,29
60863,54
60864,3
60865,35
60866,3
60867,35
60868,35
60869,34
60870,35
60871,35
60872,29
60873,3
60874,30
60875,14
60876,14
60877,29
60878,35
60879,35
60880,35
60881,14
60882,18
60883,35
60884,62
60885,12
60886,34
60887,35
60888,34
60889,42
60890,3
60891,35
60892,35
60893,52
60894,23
60895,35
60896,35
60897,3
60898,14
60899,35
60900,14
60901,3
60902,23
60903,5
60904,3
60905,14
60906,14
60907,3
60908,35
60909,3
60910,52
60911,3
60912,35
60913,35
60914,35
60915,3
60916,3
60917,38
60918,35
60919,34
60920,35
60921,34
60922,35
60923,34
60924,3
60925,34
60926,1
60927,14
60928,35
60929,35
60930,35
60931,35
60932,12
60933,22
60934,14
60935,30
60936,35
60937,29
60938,34
60939,3
60940,37
60941,35
60942,35
60943,35
60944,29
60945,14
60946,37
60947,35
60948,3
60949,29
60950,34
60951,35
60952,17
60953,35
60954,18
60955,23
60956,3
60957,6
60958,6
60959,23
60960,35
60961,12
60962,3
60963,3
60964,35
60965,35
60966,52
60967,3
60968,14
60969,34
60970,37
60971,1
60972,42
60973,34
60974,12
60975,34
60976,35
60977,29
60978,16
60979,14
60980,29
60981,35
60982,3
60983,14
60984,29
60985,35
60986,34
60987,3
60988,35
60989,35
60990,16
60991,34
60992,1
60993,35
60994,35
60995,12
60996,12
60997,42
60998,30
60999,3
61000,42
61001,35
61002,23
61003,29
61004,3
61005,35
61006,1
61007,34
61008,34
61009,32
61010,34
61011,29
61012,35
61013,3
61014,3
61015,12
61016,29
61017,20
61018,29
61019,3
61020,35
61021,18
61022,5
61023,3
61024,14
61025,29
61026,33
61027,35
61028,16
61029,35
61030,3
61031,3
61032,3
61033,29
61034,19
61035,23
61036,5
61037,3
61038,52
61039,3
61040,34
61041,34
61042,29
61043,34
61044,29
61045,35
61046,35
61047,35
61048,22
61049,31
61050,3
61051,3
61052,12
61053,23
61054,14
61055,12
61056,52
61057,29
61058,34
61059,34
61060,35
61061,31
61062,29
61063,14
61064,34
61065,37
61066,14
61067,14
61068,3
61069,12
61070,31
61071,29
61072,34
61073,42
61074,52
61075,23
61076,35
61077,37
61078,35
61079,52
61080,3
61081,34
61082,35
61083,35
61084,35
61085,35
61086,35
61087,14
61088,3
61089,35
61090,35
61091,29
61092,34
61093,29
61094,29
61095,35
61096,35
61097,35
61098,3
61099,34
61100,3
61101,29
61102,29
61103,31
61104,23
61105,14
61106,35
61107,29
61108,35
61109,34
61110,31
61111,30
61112,12
61113,35
61114,3
61115,54
61116,29
61117,35
61118,34
61119,3
61120,29
61121,60
61122,3
61123,31
61124,42
61125,29
61126,1
61127,35
61128,34
61129,16
61130,38
61131,34
61132,14
61133,30
61134,35
61135,23
61136,29
61137,35
61138,35
61139,35
61140,35
61141,34
61142,35
61143,35
61144,42
61145,35
61146,35
61147,3
61148,52
61149,23
61150,35
61151,15
61152,42
61153,14
61154,23
61155,3
61156,3
61157,34
61158,35
61159,35
61160,12
61161,3
61162,18
61163,12
61164,34
61165,35
61166,3
61167,14
61168,34
61169,29
61170,35
61171,3
61172,35
61173,12
61174,3
61175,14
61176,22
61177,35
61178,30
61179,30
61180,34
61181,1
61182,1
61183,3
61184,22
61185,16
61186,23
61187,29
61188,35
61189,35
61190,35
61191,12
61192,12
61193,34
61194,31
61195,3
61196,29
61197,1
61198,3
61199,23
61200,35
61201,35
61202,35
61203,3
61204,35
61205,3
61206,12
61207,3
61208,35
61209,35
61210,18
61211,34
61212,52
61213,3
61214,3
61215,14
61216,29
61217,35
61218,31
61219,12
61220,23
61221,3
61222,35
61223,34
61224,3
61225,35
61226,3
61227,35
61228,35
61229,35
61230,34
61231,35
61232,35
61233,34
61234,3
61235,34
61236,35
61237,12
61238,14
61239,29
61240,35
61241,12
61242,58
61243,1
61244,34
61245,3
61246,34
61247,35
61248,37
61249,3
61250,34
61251,29
61252,42
61253,37
61254,14
61255,3
61256,29
61257,35
61258,14
61259,14
61260,35
61261,35
61262,3
61263,35
61264,35
61265,35
61266,35
61267,42
61268,37
61269,50
61270,15
61271,23
61272,35
61273,3
61274,35
61275,3
61276,18
61277,3
61278,42
61279,35
61280,3
61281,30
61282,29
61283,37
61284,34
61285,3
61286,12
61287,29
61288,35
61289,3
61290,3
61291,3
61292,34
61293,34
61294,35
61295,12
61296,14
61297,34
61298,37
61299,31
61300,1
61301,34
61302,35
61303,12
61304,3
61305,58
61306,30
61307,30
61308,29
61309,29
61310,35
61311,35
61312,31
61313,34
61314,35
61315,30
61316,14
61317,3
61318,3
61319,30
61320,34
61321,35
61322,35
61323,14
61324,12
61325,52
61326,34
61327,12
61328,29
61329,35
61330,14
61331,35
61332,34
61333,35
61334,35
61335,35
61336,12
61337,14
61338,3
61339,14
61340,12
61341,14
61342,3
61343,35
61344,3
61345,34
61346,3
61347,14
61348,14
61349,42
61350,29
61351,3
61352,34
61353,29
61354,35
61355,35
61356,35
61357,12
61358,14
61359,35
61360,3
61361,3
61362,34
61363,35
61364,31
61365,29
61366,3
61367,6
61368,35
61369,34
61370,42
61371,3
61372,35
61373,3
61374,12
61375,29
61376,29
61377,42
61378,35
61379,35
61380,29
61381,38
61382,3
61383,35
61384,42
61385,14
61386,12
61387,29
61388,18
61389,23
61390,3
61391,34
61392,23
61393,12
61394,3
61395,35
61396,38
61397,35
61398,18
61399,18
61400,3
61401,35
61402,12
61403,3
61404,15
61405,29
61406,18
61407,29
61408,14
61409,52
61410,3
61411,35
61412,35
61413,31
61414,35
61415,34
61416,14
61417,35
61418,29
61419,35
61420,12
61421,35
61422,3
61423,1
61424,29
61425,14
61426,29
61427,34
61428,35
61429,15
61430,29
61431,3
61432,35
61433,30
61434,29
61435,3
61436,29
61437,35
61438,6
61439,29
61440,34
61441,3
61442,35
61443,33
61444,35
61445,35
61446,35
61447,35
61448,35
61449,32
61450,34
61451,29
61452,35
61453,34
61454,35
61455,34
61456,17
61457,3
61458,12
61459,34
61460,31
61461,34
61462,30
61463,29
61464,35
61465,34
61466,34
61467,35
61468,3
61469,52
61470,14
61471,34
61472,35
61473,52
61474,31
61475,3
61476,35
61477,18
61478,1
61479,3
61480,3
61481,14
61482,29
61483,54
61484,18
61485,35
61486,34
61487,35
61488,34
61489,35
61490,3
61491,35
61492,34
61493,37
61494,29
61495,35
61496,52
61497,3
61498,29
61499,3
61500,3
61501,35
61502,12
61503,29
61504,35
61505,23
61506,35
61507,35
61508,3
61509,35
61510,35
61511,29
61512,3
61513,34
61514,35
61515,35
61516,3
61517,60
61518,14
61519,3
61520,34
61521,13
61522,29
61523,35
61524,29
61525,34
61526,16
61527,29
61528,3
61529,34
61530,23
61531,35
61532,3
61533,12
61534,3
61535,3
61536,12
61537,34
61538,23
61539,30
61540,3
61541,34
61542,35
61543,3
61544,34
61545,29
61546,35
61547,3
61548,23
61549,29
61550,12
61551,3
61552,14
61553,34
61554,14
61555,34
61556,35
61557,12
61558,3
61559,22
61560,6
61561,35
61562,29
61563,35
61564,3
61565,35
61566,1
61567,29
61568,3
61569,37
61570,34
61571,35
61572,16
61573,35
61574,29
61575,34
61576,29
61577,3
61578,34
61579,35
61580,35
61581,14
61582,14
61583,35
61584,29
61585,29
61586,3
61587,34
61588,3
61589,38
61590,52
61591,35
61592,35
61593,35
61594,35
61595,14
61596,3
61597,16
61598,3
61599,60
61600,3
61601,35
61602,3
61603,34
61604,29
61605,34
61606,34
61607,35
61608,1
61609,3
61610,12
61611,35
61612,35
61613,30
61614,31
61615,34
61616,34
61617,16
61618,3
61619,3
61620,42
61621,3
61622,35
61623,35
61624,35
61625,35
61626,35
61627,35
61628,29
61629,34
61630,3
61631,12
61632,3
61633,34
61634,34
61635,3
61636,34
61637,34
61638,1
61639,14
61640,14
61641,34
61642,14
61643,3
61644,35
61645,3
61646,14
61647,34
61648,29
61649,3
61650,3
61651,14
61652,35
61653,14
61654,38
61655,29
61656,3
61657,34
61658,35
61659,16
61660,29
61661,12
61662,12
61663,12
61664,37
61665,34
61666,31
61667,34
61668,35
61669,35
61670,23
61671,23
61672,34
61673,3
61674,14
61675,35
61676,34
61677,34
61678,3
61679,35
61680,14
61681,3
61682,35
61683,42
61684,35
61685,35
61686,29
61687,3
61688,29
61689,35
61690,3
61691,31
61692,35
61693,14
61694,35
61695,35
61696,29
61697,30
61698,29
61699,35
61700,35
61701,12
61702,23
61703,16
61704,35
61705,3
61706,3
61707,45
61708,3
61709,35
61710,52
61711,35
61712,18
61713,35
61714,3
61715,35
61716,35
61717,23
61718,14
61719,35
61720,35
61721,14
61722,3
61723,35
61724,34
61725,31
61726,34
61727,3
61728,35
61729,35
61730,3
61731,3
61732,34
61733,35
61734,3
61735,22
61736,35
61737,29
61738,35
61739,37
61740,34
61741,3
61742,12
61743,35
61744,3
61745,3
61746,35
61747,34
61748,35
61749,3
61750,31
61751,35
61752,29
61753,34
61754,34
61755,35
61756,35
61757,3
61758,34
61759,34
61760,3
61761,3
61762,3
61763,35
61764,3
61765,35
61766,3
61767,35
61768,52
61769,3
61770,35
61771,35
61772,12
61773,14
61774,35
61775,35
61776,14
61777,35
61778,3
61779,35
61780,23
61781,3
61782,3
61783,34
61784,29
61785,34
61786,34
61787,23
61788,29
61789,29
61790,52
61791,23
61792,8
61793,54
61794,35
61795,29
61796,35
61797,31
61798,3
61799,14
61800,42
61801,14
61802,23
61803,35
61804,23
61805,3
61806,3
61807,29
61808,34
61809,12
61810,14
61811,58
61812,35
61813,14
61814,3
61815,14
61816,52
61817,35
61818,35
61819,31
61820,35
61821,3
61822,16
61823,34
61824,29
61825,35
61826,3
61827,3
61828,14
61829,3
61830,12
61831,35
61832,29
61833,12
61834,35
61835,37
61836,35
61837,29
61838,3
61839,29
61840,35
61841,34
61842,34
61843,34
61844,35
61845,14
61846,35
61847,3
61848,3
61849,19
61850,35
61851,3
61852,42
61853,3
61854,19
61855,30
61856,14
61857,42
61858,34
61859,14
61860,1
61861,3
61862,33
61863,12
61864,18
61865,52
61866,30
61867,35
61868,29
61869,12
61870,12
61871,58
61872,35
61873,29
61874,29
61875,35
61876,42
61877,34
61878,34
61879,42
61880,3
61881,3
61882,18
61883,3
61884,35
61885,35
61886,3
61887,35
61888,35
61889,22
61890,35
61891,35
61892,35
61893,14
61894,29
61895,3
61896,14
61897,34
61898,37
61899,3
61900,3
61901,34
61902,1
61903,14
61904,21
61905,3
61906,34
61907,31
61908,29
61909,16
61910,29
61911,34
61912,12
61913,34
61914,12
61915,3
61916,30
61917,3
61918,34
61919,34
61920,3
61921,35
61922,35
61923,3
61924,12
61925,3
61926,35
61927,14
61928,52
61929,3
61930,35
61931,3
61932,35
61933,1
61934,3
61935,33
61936,12
61937,16
61938,14
61939,17
61940,3
61941,15
61942,35
61943,34
61944,42
61945,3
61946,14
61947,3
61948,1
61949,3
61950,3
61951,54
61952,35
61953,37
61954,3
61955,34
61956,37
61957,1
61958,35
61959,16
61960,35
61961,35
61962,18
61963,35
61964,42
61965,23
61966,34
61967,34
61968,30
61969,12
61970,35
61971,29
61972,12
61973,35
61974,35
61975,35
61976,30
61977,14
61978,35
61979,35
61980,14
61981,14
61982,34
61983,3
61984,35
61985,34
61986,3
61987,35
61988,34
61989,3
61990,52
61991,35
61992,14
61993,19
61994,35
61995,35
61996,42
61997,3
61998,3
61999,12
62000,34
62001,35
62002,35
62003,34
62004,35
62005,35
62006,23
62007,35
62008,35
62009,12
62010,29
62011,29
62012,34
62013,15
62014,12
62015,14
62016,35
62017,34
62018,3
62019,29
62020,12
62021,14
62022,30
62023,14
62024,35
62025,3
62026,3
62027,35
62028,3
62029,35
62030,29
62031,3
62032,35
62033,29
62034,35
62035,12
62036,35
62037,29
62038,35
62039,23
62040,35
62041,35
62042,54
62043,3
62044,29
62045,35
62046,3
62047,35
62048,34
62049,18
62050,35
62051,34
62052,14
62053,23
62054,14
62055,34
62056,29
62057,3
62058,1
62059,34
62060,35
62061,3
62062,31
62063,35
62064,35
62065,35
62066,35
62067,54
62068,3
62069,3
62070,35
62071,14
62072,38
62073,24
62074,29
62075,35
62076,52
62077,3
62078,14
62079,42
62080,37
62081,3
62082,34
62083,14
62084,37
62085,3
62086,42
62087,14
62088,12
62089,3
62090,42
62091,14
62092,12
62093,29
62094,34
62095,14
62096,35
62097,12
62098,29
62099,35
62100,16
62101,35
62102,3
62103,14
62104,12
62105,34
62106,14
62107,35
62108,35
62109,35
62110,3
62111,29
62112,12
62113,35
62114,14
62115,29
62116,14
62117,34
62118,35
62119,14
62120,29
62121,34
62122,42
62123,42
62124,12
62125,29
62126,12
62127,12
62128,29
62129,3
62130,54
62131,35
62132,3
62133,3
62134,35
62135,29
62136,37
62137,42
62138,3
62139,31
62140,29
62141,35
62142,35
62143,35
62144,29
62145,62
62146,29
62147,52
62148,35
62149,35
62150,29
62151,52
62152,3
62153,3
62154,12
62155,14
62156,35
62157,34
62158,3
62159,34
62160,34
62161,35
62162,3
62163,35
62164,12
62165,34
62166,35
62167,34
62168,35
62169,3
62170,35
62171,35
62172,3
62173,29
62174,3
62175,3
62176,3
62177,14
62178,34
62179,3
62180,35
62181,29
62182,3
62183,34
62184,1
62185,18
62186,18
62187,29
62188,35
62189,35
62190,35
62191,29
62192,34
62193,14
62194,12
62195,12
62196,35
62197,14
62198,52
62199,3
62200,35
62201,35
62202,34
62203,12
62204,35
62205,3
62206,3
62207,29
62208,35
62209,31
62210,1
62211,3
62212,12
62213,38
62214,12
62215,29
62216,3
62217,29
62218,3
62219,29
62220,35
62221,3
62222,42
62223,35
62224,35
62225,34
62226,54
62227,35
62228,35
62229,3
62230,38
62231,29
62232,35
62233,1
62234,18
62235,1
62236,12
62237,29
62238,35
62239,35
62240,42
62241,29
62242,3
62243,34
62244,14
62245,35
62246,3
62247,21
62248,35
62249,14
62250,14
62251,35
62252,14
62253,31
62254,42
62255,18
62256,14
62257,34
62258,35
62259,35
62260,35
62261,34
62262,3
62263,3
62264,35
62265,18
62266,35
62267,34
62268,3
62269,34
62270,52
62271,14
62272,3
62273,29
62274,18
62275,29
62276,34
62277,35
62278,48
62279,3
62280,35
62281,29
62282,14
62283,57
62284,35
62285,35
62286,12
62287,35
62288,35
62289,14
62290,3
62291,35
62292,29
62293,34
62294,29
62295,18
62296,3
62297,31
62298,33
62299,12
62300,35
62301,35
62302,29
62303,35
62304,34
62305,29
62306,12
62307,30
62308,34
62309,31
62310,12
62311,3
62312,23
62313,33
62314,30
62315,31
62316,29
62317,3
62318,35
62319,23
62320,29
62321,14
62322,35
62323,3
62324,14
62325,14
62326,35
62327,34
62328,35
62329,29
62330,35
62331,3
62332,35
62333,34
62334,3
62335,3
62336,18
62337,3
62338,35
62339,35
62340,3
62341,35
62342,42
62343,17
62344,35
62345,31
62346,35
62347,35
62348,35
62349,30
62350,29
62351,29
62352,42
62353,3
62354,29
62355,14
62356,35
62357,35
62358,35
62359,35
62360,34
62361,42
62362,33
62363,30
62364,34
62365,6
62366,35
62367,35
62368,12
62369,34
62370,42
62371,3
62372,31
62373,1
62374,35
62375,12
62376,3
62377,35
62378,23
62379,3
62380,34
62381,12
62382,14
62383,35
62384,3
62385,34
62386,3
62387,54
62388,37
62389,29
62390,3
62391,3
62392,35
62393,3
62394,29
62395,3
62396,14
62397,34
62398,3
62399,14
62400,3
62401,16
62402,1
62403,35
62404,34
62405,3
62406,35
62407,3
62408,3
62409,29
62410,30
62411,3
62412,14
62413,34
62414,14
62415,16
62416,14
62417,35
62418,14
62419,33
62420,52
62421,54
62422,29
62423,30
62424,12
62425,35
62426,35
62427,34
62428,58
62429,30
62430,5
62431,34
62432,14
62433,14
62434,1
62435,14
62436,14
62437,29
62438,3
62439,12
62440,29
62441,34
62442,5
62443,3
62444,29
62445,52
62446,35
62447,29
62448,3
62449,42
62450,3
62451,3
62452,12
62453,35
62454,29
62455,37
62456,35
62457,35
62458,34
62459,33
62460,30
62461,34
62462,34
62463,35
62464,12
62465,52
62466,34
62467,35
62468,3
62469,12
62470,3
62471,3
62472,29
62473,34
62474,3
62475,12
62476,14
62477,31
62478,42
62479,34
62480,3
62481,1
62482,3
62483,34
62484,35
62485,1
62486,3
62487,3
62488,35
62489,34
62490,34
62491,14
62492,3
62493,14
62494,30
62495,3
62496,29
62497,35
62498,34
62499,3
62500,14
62501,29
62502,1
62503,14
62504,18
62505,3
62506,3
62507,29
62508,29
62509,3
62510,34
62511,14
62512,14
62513,3
62514,35
62515,35
62516,29
62517,35
62518,14
62519,12
62520,35
62521,29
62522,30
62523,35
62524,35
62525,3
62526,34
62527,34
62528,23
62529,3
62530,3
62531,3
62532,14
62533,3
62534,35
62535,35
62536,33
62537,35
62538,12
62539,35
62540,35
62541,14
62542,18
62543,14
62544,35
62545,3
62546,14
62547,35
62548,35
62549,42
62550,12
62551,3
62552,3
62553,29
62554,38
62555,29
62556,18
62557,35
62558,33
62559,34
62560,15
62561,35
62562,14
62563,29
62564,35
62565,35
62566,34
62567,17
62568,14
62569,17
62570,34
62571,29
62572,29
62573,3
62574,29
62575,29
62576,3
62577,29
62578,29
62579,29
62580,3
62581,29
62582,3
62583,14
62584,29
62585,52
62586,3
62587,35
62588,3
62589,12
62590,29
62591,3
62592,52
62593,35
62594,14
62595,42
62596,35
62597,35
62598,3
62599,14
62600,3
62601,1
62602,29
62603,14
62604,3
62605,14
62606,35
62607,3
62608,29
62609,35
62610,35
62611,18
62612,3
62613,35
62614,3
62615,35
62616,3
62617,34
62618,35
62619,35
62620,1
62621,34
62622,3
62623,29
62624,34
62625,12
62626,35
62627,35
62628,35
62629,3
62630,13
62631,35
62632,34
62633,14
62634,35
62635,34
62636,14
62637,3
62638,29
62639,14
62640,34
62641,34
62642,42
62643,3
62644,12
62645,12
62646,3
62647,35
62648,42
62649,31
62650,23
62651,3
62652,35
62653,35
62654,35
62655,34
62656,29
62657,3
62658,15
62659,18
62660,3
62661,52
62662,29
62663,3
62664,37
62665,3
62666,35
62667,35
62668,14
62669,1
62670,35
62671,33
62672,34
62673,31
62674,29
62675,16
62676,12
62677,35
62678,35
62679,29
62680,3
62681,3
62682,34
62683,12
62684,35
62685,15
62686,35
62687,35
62688,35
62689,35
62690,29
62691,3
62692,35
62693,29
62694,12
62695,35
62696,35
62697,34
62698,14
62699,35
62700,14
62701,34
62702,12
62703,35
62704,35
62705,35
62706,12
62707,35
62708,12
62709,3
62710,34
62711,35
62712,15
62713,35
62714,35
62715,54
62716,29
62717,23
62718,3
62719,3
62720,29
62721,14
62722,29
62723,34
62724,34
62725,29
62726,3
62727,12
62728,18
62729,3
62730,3
62731,34
62732,35
62733,38
62734,35
62735,34
62736,1
62737,35
62738,15
62739,14
62740,3
62741,35
62742,35
62743,29
62744,3
62745,3
62746,3
62747,35
62748,23
62749,3
62750,14
62751,34
62752,3
62753,29
62754,3
62755,3
62756,34
62757,3
62758,35
62759,35
62760,3
62761,33
62762,3
62763,14
62764,31
62765,3
62766,29
62767,12
62768,35
62769,12
62770,14
62771,52
62772,1
62773,30
62774,35
62775,37
62776,12
62777,18
62778,31
62779,3
62780,12
62781,3
62782,35
62783,35
62784,3
62785,3
62786,35
62787,34
62788,35
62789,52
62790,37
62791,3
62792,34
62793,3
62794,35
62795,29
62796,35
62797,35
62798,34
62799,3
62800,1
62801,35
62802,29
62803,29
62804,35
62805,42
62806,1
62807,34
62808,35
62809,14
62810,14
62811,3
62812,52
62813,35
62814,3
62815,29
62816,29
62817,31
62818,3
62819,42
62820,3
62821,14
62822,14
62823,31
62824,35
62825,37
62826,15
62827,35
62828,14
62829,3
62830,52
62831,3
62832,3
62833,14
62834,3
62835,35
62836,34
62837,3
62838,14
62839,3
62840,35
62841,29
62842,30
62843,14
62844,12
62845,35
62846,29
62847,29
62848,29
62849,12
62850,29
62851,3
62852,17
62853,12
62854,35
62855,3
62856,35
62857,34
62858,3
62859,30
62860,34
62861,16
62862,21
62863,3
62864,35
62865,16
62866,3
62867,35
62868,15
62869,35
62870,23
62871,14
62872,3
62873,12
62874,35
62875,35
62876,14
62877,3
62878,35
62879,62
62880,29
62881,35
62882,35
62883,34
62884,12
62885,35
62886,29
62887,34
62888,1
62889,42
62890,29
62891,3
62892,14
62893,18
62894,35
62895,35
62896,12
62897,14
62898,42
62899,3
62900,18
62901,29
62902,21
62903,35
62904,12
62905,34
62906,35
62907,58
62908,3
62909,35
62910,29
62911,22
62912,35
62913,35
62914,3
62915,35
62916,35
62917,23
62918,20
62919,34
62920,35
62921,14
62922,29
62923,5
62924,52
62925,35
62926,29
62927,50
62928,34
62929,29
62930,12
62931,34
62932,37
62933,3
62934,5
62935,3
62936,35
62937,1
62938,35
62939,3
62940,35
62941,3
62942,34
62943,42
62944,35
62945,29
62946,35
62947,35
62948,14
62949,29
62950,23
62951,32
62952,3
